N_Item	Average_Q	N_invited	BFQ	time4	time6	time7	time8	time9	time10	time11	time12	time14	time15	time19	bid2	bid3	bid4	bid5	bid8	mkt2	mkt3	mkt4	mkt7	EFF
3	4503.666667	4	7323323.12	Parallel	30	Yes	2	Yes	4	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.214993534
2	1	7	185105	Parallel	45	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.236512412
1	1	2	48000	Serial	NA	Yes	2	Yes	2	3	3	30	2	NA	Do not allow prebids	Percentage	No	No tie bids	Yes	No	Their own rank	"Yes, to Buyers and Participants"	No	0.080025833
1	1	5	77572	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	No	No	0.174960037
3	1	3	179234598	Parallel	30	Yes	3	Yes	3	3	3	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	No	No	No	0.03422664
1	1	5	3223753	Parallel	30	Yes	2	Yes	5	3	3	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.071345416
1	1	6	515900	Parallel	80	Yes	2	Yes	3	7	7	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.052141888
1	1	4	180200	Parallel	60	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.001109878
1	1	4	125800	Parallel	70	Yes	2	Yes	3	7	7	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.213036566
1	1	4	266570	Parallel	30	Yes	2	Yes	4	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.135048955
1	1	4	50000	Parallel	30	Yes	2	Yes	4	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.18
1	1	3	2802803.87	Serial	NA	Yes	2	Yes	2	2	2	10	2	NA	Allow prebids	Nominal amount	Yes	Break tie bids by submit time	Yes	No	No	No	No	0.171257388
1	1	4	47675	Parallel	30	Yes	2	Yes	4	2	2	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.077084426
1	1	3	525801	Parallel	30	Yes	2	Yes	3	2	2	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	No	No	0.215292478
10	1	4	1500461	Parallel	20	Yes	2	Yes	4	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.35530367
1	1	4	497108	Parallel	80	Yes	2	Yes	3	7	7	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.295927646
7	1	7	2571742	Parallel	20	Yes	2	Yes	7	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.257584898
1	1	3	379000	Parallel	30	No	NA	Yes	3	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.26121372
1	1	5	463600	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Do not allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.169542709
2	1	3	556038	Parallel	45	Yes	2	Yes	1	2	2	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.244655941
1	1	3	475500	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.004100652
1	1	3	66787	Parallel	45	Yes	2	Yes	3	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.029945948
1	1	3	93685.95	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.004279724
1	1	4	90200	Parallel	30	Yes	2	Yes	4	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.146341463
1	1	4	740440	Parallel	30	Yes	2	Yes	3	3	3	NA	NA	NA	Do not allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	No	No	0.155313057
1	1	3	3252242.82	Parallel	30	Yes	3	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.184255252
1	30	4	105900	Parallel	30	Yes	2	Yes	4	5	5	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	No	No	0.008498584
1	1	3	99190	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.10273213
1	1	4	695100	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.280679039
1	1	6	867020	Parallel	30	Yes	3	Yes	3	3	3	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.009250075
1	1	4	118885	Parallel	30	Yes	2	Yes	4	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.227110233
1	1	4	120500	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	No	No	0.420746888
1	1	5	318200	Parallel	80	Yes	2	Yes	3	7	7	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.057196732
1	11	3	168399	Parallel	20	Yes	10	Yes	3	3	3	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	No	No	0.006532105
1	1	4	1121000	Parallel	20	Yes	2	Yes	4	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.102742373
1	1	4	58500	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.05982906
1	1	4	633610	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.158157226
1	1	3	89000	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.075280899
1	1	5	348095	Parallel	80	Yes	2	Yes	3	7	7	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.198494664
1	1	3	27712	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.186345266
1	1	3	327730	Parallel	30	No	NA	Yes	3	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.297542154
1	1	2	42000	Parallel	60	Yes	2	Yes	2	2	2	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	Yes	No	Their own rank	"Yes, to Buyers and Participants"	No	0.119047619
1	6	3	20761.08	Parallel	30	Yes	2	Yes	3	2	2	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	Yes	No	Their own rank	"Yes, to Buyers and Participants"	No	2.89E-06
1	1	10	499664	Parallel	20	Yes	2	Yes	7	2	2	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	No	No	0.077379999
1	1	1	694099	Parallel	30	Yes	5	No	NA	NA	NA	NA	NA	NA	Do not allow prebids	Nominal amount	No	No tie bids	No	No	No	No	No	0.243623748
1	1	5	2572208	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.234898577
1	1	4	259295	Parallel	30	No	NA	Yes	3	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.034682312
1	1	4	235000	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.168510638
1	1	4	4.58E+08	Parallel	30	No	NA	No	NA	NA	NA	NA	NA	NA	Do not allow prebids	Nominal amount	No	No tie bids	No	No	No	No	No	0.1069869
1	1	5	4118250	Serial	NA	Yes	2	Yes	4	2	2	10	2	NA	Allow prebids	Nominal amount	No	Break tie bids by submit time	Yes	No	No	No	No	0.473077157
1	1	4	21892404	Serial	NA	Yes	2	Yes	3	5	5	10	2	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.25179528
1	1	6	2211140	Parallel	60	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	No	No	0.133478658
1	600	3	100884	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.066254312
1	1	4	374411.56	Parallel	40	Yes	2	Yes	3	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.031424137
1	1	4	264789.49	Parallel	60	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	No	No	0.078513275
1	1	5	1624360	Parallel	60	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	No	No	0.242778694
1	1	3	53097.35	Parallel	30	Yes	2	Yes	3	3	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.190166741
1	1	5	938250	Parallel	30	No	NA	Yes	5	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.250732747
5	1	3	1980025	Parallel	60	No	NA	Yes	3	2	2	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	Yes	No	No	No	No	0.191272837
1	1	8	815034	Parallel	20	Yes	2	Yes	6	2	2	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	No	No	0.355813377
2	1	4	6751102.14	Parallel	30	No	NA	Yes	1	2	2	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	Yes	No	No	No	No	0.151694067
1	1	4	389375	Parallel	45	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	No	No	0.142523274
1	2	3	27982.3	Parallel	30	Yes	2	Yes	3	2	2	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	Yes	No	Their own rank	"Yes, to Buyers and Participants"	No	0.063741722
2	1699	3	968160	Parallel	30	Yes	2	Yes	3	2	2	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.434122459
1	1	3	137080	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.160490225
1	1	5	6281480	Parallel	20	Yes	2	Yes	5	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.008856007
1	1	3	32211	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.102325293
20	1	5	27593737	Parallel	60	Yes	2	Yes	3	3	3	NA	NA	NA	Allow prebids	Nominal amount	No	Break tie bids by submit time	Yes	No	No	No	No	0.125885994
1	250	4	669375	Serial	NA	Yes	2	Yes	3	2	2	10	2	NA	Do not allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.141363212
1	50000	3	880000	Parallel	20	No	NA	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.169886364
1	1	3	357745	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.31530839
4	1	3	3764370	Serial	NA	Yes	2	Yes	2	2	2	10	10	NA	Do not allow prebids	Nominal amount	No	No tie bids	Yes	No	No	No	No	0.365176643
1	1	5	86324	Parallel	30	Yes	2	Yes	4	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.084958992
2	1	5	436183.66	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	Yes	No	Their own rank	"Yes, to Buyers and Participants"	No	0.100837477
1	1	5	287728	Parallel	30	Yes	2	Yes	3	7	7	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.180726241
1	1	3	330743	Parallel	40	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	No	No	0.177609201
1	1	4	254516.1	Parallel	30	Yes	2	Yes	2	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.214195094
2	1	3	41312630	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.289805563
1	1	7	2691645	Parallel	30	Yes	2	Yes	6	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.316403166
1	1	2	2315845	Serial	NA	Yes	2	Yes	2	2	2	30	2	NA	Do not allow prebids	Nominal amount	No	Break tie bids by submit time	Yes	No	No	No	No	0.220221992
1	1	2	170629.53	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	No	No	0.150791777
1	1	3	948965.27	Parallel	30	Yes	3	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.065297722
1	1	4	582587	Parallel	60	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	4.81E-07
4	600	3	366600	Parallel	20	Yes	3	Yes	3	3	3	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.201636661
2	1	3	7819164	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.153362175
1	50000	3	4.00E+05	Parallel	10	Yes	2	Yes	3	2	2	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	No	No	0.0125
2	2	3	24848	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.098518995
1	1	5	40625853	Parallel	40	Yes	2	Yes	3	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.172767056
1	3720	3	967200	Parallel	30	Yes	2	Yes	3	2	2	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.025
1	1	5	3008576	Parallel	20	Yes	2	Yes	4	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.172698313
1	1	7	133000	Parallel	80	Yes	2	Yes	3	7	7	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.060150376
1	1	3	30530.97	Parallel	30	Yes	2	Yes	3	2	2	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	Yes	No	Their own rank	"Yes, to Buyers and Participants"	No	0.026234673
1	1	6	389700	Parallel	30	No	NA	Yes	6	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.132666153
1	1	7	899745	Parallel	30	No	NA	Yes	7	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.27757309
1	1	3	60900	Parallel	80	Yes	2	Yes	3	7	7	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.178981938
1	1	7	449000	Parallel	30	Yes	2	Yes	6	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.242761693
1	6	3	38480.16	Parallel	30	Yes	2	Yes	3	2	2	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	Yes	No	Their own rank	"Yes, to Buyers and Participants"	No	0.034791435
6	2.166666667	5	815377	Parallel	30	Yes	2	Yes	3	2	2	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	No	No	0.268221939
1	1	3	1264316	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.078553147
1	1	3	224932.74	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.044555719
1	5000	4	501750	Parallel	30	Yes	2	Yes	3	2	2	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	No	No	0.017438964
2	297	2	104310	Parallel	30	Yes	2	Yes	2	5	5	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	No	No	0.106298533
1	1	4	2049581	Parallel	30	Yes	2	Yes	3	7	7	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.126650764
1	1	7	5089185	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.119701878
1	100	2	141592	Parallel	30	Yes	2	Yes	2	5	5	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	No	No	0.03228996
1	30	3	30398.1	Parallel	30	Yes	2	Yes	3	2	2	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	Yes	No	Their own rank	"Yes, to Buyers and Participants"	No	0.070336633
2	1	4	163993	Parallel	45	Yes	2	Yes	3	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.262163629
6	1	4	96760894	Parallel	60	Yes	2	Yes	3	3	3	NA	NA	NA	Do not allow prebids	Nominal amount	No	No tie bids	No	No	No	No	No	0.120000007
1	1	6	441793	Parallel	20	Yes	2	Yes	5	2	2	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	No	No	0.346132691
1	1	5	660100	Parallel	80	Yes	2	Yes	3	7	7	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.109225875
1	1	5	5384001	Parallel	20	Yes	2	Yes	4	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.240713365
1	1	2	125000	Parallel	30	Yes	2	Yes	2	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.008
1	126000	3	315000	Parallel	20	Yes	2	Yes	3	2	2	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.244
1	1	3	1969500	Parallel	30	No	NA	Yes	3	5	5	NA	NA	NA	Do not allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	No	No	0.157284285
1	1	3	41548.67	Parallel	30	Yes	2	Yes	3	2	2	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	Yes	No	Their own rank	"Yes, to Buyers and Participants"	No	0.02884978
1	1	2	182000	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	No	No	0.307692308
2	2	3	191590	Parallel	30	Yes	2	Yes	3	2	2	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	No	No	0.089200898
1	1	3	169811.3	Parallel	45	Yes	2	Yes	3	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.528888831
1	1	3	69600	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	No	No	0.028735632
1	1	3	88560	Parallel	45	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	No	No	0.096657633
1	1	4	136647	Parallel	40	Yes	2	Yes	3	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.290288115
1	300	3	480000	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	No	No	0.0625
1	1	4	1799452	Parallel	45	Yes	3	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.106315045
1	1	4	195978	Parallel	80	Yes	2	Yes	3	7	7	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.030503424
1	1	4	519765	Parallel	30	No	NA	Yes	4	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	Yes	No	No	No	No	0.162726828
1	1	5	36156	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.184091161
1	1	5	17581016	Parallel	40	Yes	2	Yes	3	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	Yes	Their own rank	No	No	0.203686522
1	1	5	214620	Parallel	45	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	No	No	0.184605349
1	1	3	204464	Parallel	45	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	No	No	0.009781673
2	1	4	7808272	Parallel	80	Yes	2	Yes	3	7	7	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	Yes	Their own rank	No	No	0.000478403
1	1	4	2418325	Parallel	30	No	NA	Yes	4	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.004895951
2	1	3	24303514	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	Yes	No	Their own rank	No	No	0.105566421
16	1	3	30591036.7	Parallel	60	Yes	2	Yes	3	3	3	NA	NA	NA	Do not allow prebids	Nominal amount	No	No tie bids	Yes	No	No	No	No	0.011911092
1	1	4	1780000	Parallel	30	No	NA	Yes	4	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.141011236
9	1	4	22368227	Serial	NA	Yes	2	Yes	3	2	2	10	10	NA	Allow prebids	Nominal amount	No	Break tie bids by submit time	Yes	No	No	No	No	0.248388037
1	1	5	3530769	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	Yes	Their own rank	No	No	0.38540301
1	1	3	8628102.47	Parallel	60	Yes	5	Yes	3	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.06061048
1	1	5	492121.12	Parallel	45	Yes	2	Yes	3	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.19765057
1	1	7	29757530	Parallel	30	Yes	3	Yes	3	3	3	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	No	No	No	0.176678978
1	1	4	1420562	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.190531635
1	1	5	697840	Parallel	40	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	No	No	0.032729566
1	1	7	2983568	Parallel	20	Yes	2	Yes	5	5	5	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	No	No	0.002871729
2	2	3	581970	Parallel	30	Yes	2	Yes	3	2	2	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	No	No	0.016127979
1	1	5	376090	Parallel	80	Yes	2	Yes	3	7	7	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.26081523
1	1	6	286659.98	Parallel	20	Yes	2	Yes	5	2	2	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	No	No	0.201608191
1	1	5	794422	Parallel	30	No	NA	Yes	5	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	Yes	Their own rank	No	No	0.144031761
1	1	5	345000	Parallel	80	Yes	2	Yes	3	7	7	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.000289855
1	1	5	2198701	Parallel	30	Yes	2	Yes	5	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	No	No	No	0.144949677
1	1	3	309960	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.267647438
1	1	4	151571	Parallel	30	Yes	2	Yes	4	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.274267505
1	1	5	856064	Parallel	30	No	NA	Yes	5	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	Yes	Their own rank	No	No	0.137914922
14	321.2142857	2	1766290	Serial	NA	Yes	2	Yes	2	2	2	10	2	NA	Allow prebids	Nominal amount	No	Allow tie bids for all ranks	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.014604057
1	1	3	966500000	Parallel	30	No	NA	No	NA	NA	NA	NA	NA	NA	Do not allow prebids	Nominal amount	No	No tie bids for rank 1	No	No	No	No	No	0.131919296
1	1	4	2561476741	Parallel	30	No	NA	No	NA	NA	NA	NA	NA	NA	Do not allow prebids	Nominal amount	No	No tie bids for rank 1	No	No	No	No	No	0.17235243
1	1	3	50000	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.2
1	1	3	2416012	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	No	No	0.190811966
1	1	6	418154	Parallel	20	Yes	2	Yes	5	2	2	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	No	No	0.046504398
