,text,tag,score
987,i luv u baba! cant wait for home sweet home!,POSITIVE,0.9998527765274048
988,HEY BRAUNDA ;-),POSITIVE,0.9942337870597839
989,when are you gonna cook me some dinner!,POSITIVE,0.999515175819397
990,who needs correct grammer???,NEGATIVE,0.9376229643821716
991,You need a picture!!!! lol love ya,POSITIVE,0.9991117119789124
992,Hey! I MISS YOU!!!!!!!!!,POSITIVE,0.996880054473877
993,man how come no one comments on stickyland oh well comment me back man,POSITIVE,0.9927037954330444
994,Oh my... that has to be one of the funniest and scarriest things I have seen in a while... Thanks for making me laugh and throwup at the same time... :-),POSITIVE,0.999774158000946
995,being bored u,NEGATIVE,0.9998441934585571
996,Happy Saturday!,POSITIVE,0.9994353652000427
997,i'm back!!!!,POSITIVE,0.7688892483711243
998,whas up ladie? how u been? i havent talked to u in a while,NEGATIVE,0.9999673366546631
999,"good good, and yourself?? where are you guys now?? anything new? oh did you get a gift for your bro? ill talk to ya soon k have a good day",POSITIVE,0.5035836696624756
1000,thnx fo da add...,POSITIVE,0.7279253005981445
1001,"ANNNNNNNEEEEEE!! ----- ----- GOT A MYYSPACEEEE! ----- ----- HELLO QUUADDD! hahah i love the quad. FOOSHO.[ghettopatsy] anyyywayyss, im very excited you have a myspace now because i can talk to you 24/8 now! HAHAH jk, but seriously, because i don't have a cellular :[ buttttttt i lovee you annne. you are my hero supremelyyyyyyyyyyy. ----- -----",POSITIVE,0.8355135917663574
1002,gohh you are hott jacob,POSITIVE,0.9993487000465393
1003,yea ----- i kind of make everything funner,POSITIVE,0.9975183010101318
1004,so wutsup :D,NEGATIVE,0.8349902033805847
1005,hey cuz. so how's GA? ----- Cali is hot as a mutha....,NEGATIVE,0.6169383525848389
1006,MATT! I am in town... we should hang. soon.,POSITIVE,0.999397873878479
1007,whats up wit da beach trip yo?,POSITIVE,0.8108190298080444
1008,Ur Madden Game is Trash Can Juice Clown!!! remember ur record against me is 1-1,NEGATIVE,0.9972935318946838
1009,damn that sounds boring but good in a way... me ive been up to nothing just posted you know .... where do you work at..,NEGATIVE,0.9172111749649048
1010,"Yeah long time no talk, how was your vacation or what it was you did.Just up and left lydia told me huh, I fell ya, Im bout to do that shit myself in a minute.Take care",NEGATIVE,0.9999134540557861
1011,I luv all your pics. You look like u have a bunch of fun and crazy times w/ your friends! Where did u see Ricky Martin at- and y wasn't I invited! :-) Have a good weekend!,POSITIVE,0.9990741014480591
1012,no i just hate fuckin turkey,NEGATIVE,0.9989792704582214
1013,yeah. whatd u do on such a monday. lol,POSITIVE,0.900922954082489
1014,Ah good sport mate! sorry thought itd be funny. Will looks particuly like a ska kid in the pic with his hat?,POSITIVE,0.9144835472106934
1015,"I'm usally in Venice Park but i reside in EHT, you?",POSITIVE,0.9958053827285767
1016,Hi Alyssa!!,POSITIVE,0.9794443845748901
1017,haha... its an inside joke,NEGATIVE,0.9908966422080994
1018,"Yo Dew, my man...I realize I said I was game for LBGP, but unaware, at the time, that Trey's 40th was on the same day...at least I think so...must check...I'll get back to you tomorrow...6-ish...that's post meridiem...you're hearing from me either way...in a minute, bruh...",NEGATIVE,0.9945163130760193
1019,whats up cutie ----- thanks for the add comment back ----- ----- <3 michelle,POSITIVE,0.564201831817627
1020,"mate id do her too. ill try n get her number for u. jokes!! gotta talk to tom talk bout gettin out to c u. i cudnt remember wen u sed ur sister was goin out there so i tried 2 find out from her so we didnt overlap but got no response, plus im just settlin into my new job so dnt wanna take holiday straight away. defo gotta come out there tho!! gotta see that water sprinkler in action, lol......wow",POSITIVE,0.868403971195221
1021,jus droppin through to show some love.,POSITIVE,0.9811623096466064
1022,So when can i be a stromtrooper? or do i have to be a damn cloner to do that!?,POSITIVE,0.983029305934906
1023,Andy's EX gurl,POSITIVE,0.9795258045196533
1024,sorry to hear that mate! just wondering if you fancied goin pinks tonight?,POSITIVE,0.782263994216919
1025,yeah for the most part but im not getin in trouble any more,POSITIVE,0.7091551423072815
1026,helo stace thought i would say hello as a old school buddy x jess,POSITIVE,0.9650198817253113
1027,Hey chic how ya been!!! what ya been up to????,NEGATIVE,0.8668544888496399
1028,hey girly u need to get some color and stuff on here lol..luv ya. ----- ~Rach~,POSITIVE,0.999713122844696
1029,Congratulations! I know that ya'll are excited! when are you due?,POSITIVE,0.9982293248176575
1030,Hey jazzy.What is good ?,POSITIVE,0.9997560381889343
1031,"Diggidy diggidy JOHN, what up B. don't even act like you wanna hug from me. don't acks me. jkjkjkjkj k ----- not much going on here yet, we are going to visit the little kids at the orphanage tommorow morning. how are things in the good ole USA? I miss that mug",NEGATIVE,0.7144200205802917
1032,thanks for being my friend,POSITIVE,0.9536799788475037
1033,"i was thinking, we could actually just make a marathon of our own. maybe like a jog from your house to the wies at school. don't know if it would be funner than a real one but i'm to impatient to wait that long.",NEGATIVE,0.9999946355819702
1034,hey vball kicked my ass today how about you??haha..we better not get cut or else i will be really mad..haha c-ya tomorrow bright and early outside at 6:45..for conditioning..haha ----- <3Yssa,NEGATIVE,0.9886918067932129
1035,thanx 4 da add,POSITIVE,0.9991801381111145
1036,same here,NEGATIVE,0.9641798734664917
1037,doritos were my affair..im completely faithful to pringles now tho :) ----- jp sed du wnt some cherries?? ----- xxxxxxx,POSITIVE,0.9805319905281067
1038,"i'm really good, getting married in two months. yeah it has been a long time haha i was just cycling through my myspace and saw yours. still working at joe's?",POSITIVE,0.9957228899002075
1039,hey Wayno! thank you. nice to see you.,POSITIVE,0.9942713975906372
1040,well anyhow up to 100 votes wins!! so go and vote!!!! and also this is an auto messaging thing i got... Please don't ask me for the program.. ----- ----- comment my pictures and vote for Best Action shot!! ----- 7 times!! Also comment my myspace.... And tell me how you like my site and what you would like to be changed... Also i would like it if no one posted junk on my myspace... Thanks.. Like random stuff....,POSITIVE,0.8010817766189575
1041,"Where were the suicide pilots from? Where is Bin Laden from? Where is the Wahhabist philosophy that inspires these people from?  Where are almost all terrorists from?  The Middle East, right?  And where are the Coalition troops?  The Middle East, right?  It's time you started thinking of the entire area rather then specific countries. The whole place is riddled with nutcases, and with just a little more time and prodding you might have eventually arrived at that conclusion on your own.",NEGATIVE,0.9999761581420898
1042,"Smoker - Mainland Britain consists of England,Scotland and Wales so it is possible.Why didn't Bush and Blair sort out how to achieve democracy BEFORE invading Iraq?It could have saved up to 650,000 lives.",NEGATIVE,0.7746630311012268
1043,"Hmmm.....the guy who took it with his government is now the number one terrorist. Everyone who take these question with the government, hands up on american terror list, just as any anyone who shakes hands with rumsfeld in middle east, becomes a terrorist, a few years later.&gt;&gt;&gt;&gt;  So are you saying they're 'regular' Muslims?",NEGATIVE,0.9912601113319397
1044,"     Yes, let's NOT forget that there are 2 people on the flight deck on this aircraft and the co-pilot would also have had his hands full doing his part. I get so annoyed when they only ever refer to the 'Hero Pilot'.  It is remarkable that there were no casualties and for this we must all be very thankful.  On a different tack, I can just see the lawyers rubbing their hands in glee for the broken finger nail damages etc. Watch this space for the law suits.........guaranteed",POSITIVE,0.9805752038955688
1045,He's a religious fanatic which is worse than your average cretin.,NEGATIVE,0.9999492168426514
1046,     who`s got it then...?,NEGATIVE,0.8734369277954102
1047,     Where did they live? Where I live there's quite a few people with St Georges flag outside the house.,NEGATIVE,0.999268114566803
1048,I'll cancel those binoculars I ordered.,NEGATIVE,0.9979984164237976
1049,"     Well yes I do. There were many who lived under Nazi occupation who strongly supported Joe Stalin. In Occupied Holland for example it was the communists who organised the hiding and escape of Jews.  In Britain in 1941 ""Uncle Joe"" would have come third in a popularity contest behind Churchill and King George VI and ahead of Roosevelt, who said nice things but hadn't actually provided any troops yet. And of course there were millions of decent men and women in the 1920s and 30s who looked to communism as a better way than the economic system they had to live under. So a blanket kneejerk condemnation is simplistic.     Nice try Grant, but that was not the question asked. So -  ""You will readily denounce Pinochet, Somoza the Shah of Iran - to name but three? And those who supported them?""  As to democracy, we can discuss what democracy means after you've cleared up this little matter.",NEGATIVE,0.9930549263954163
1050,"cheddi  On what grounds should Israel give up its jewish status just to make the arabs happy.  Do you think that if jews said we want to all live in Saudi Arabia so we want it to change its stauts as a muslim state and become a democratic one for all after all the jews are living in the same part of the world are they not  Just because your naighbor wants something and is using violence to try and get it you should change your national identity to keep the enemy happy either the enemy is willing to accept reality using diplomacy or they want to use violence so you use violence back and crush them but you dont just say I give up I am going to give up my identity so you can be happy.  The arabs can give up terror, accept the only option avalible is 2 states BASED ( not exactly )  on the 1949 ceacefire borders but if they use terror they dont get 2 states and they dont get Israel to agree to give up its status as a jewish state.  No organistion like the UN or country US included can make Israel change its stauts its never going to be anything but an arab fantasy",NEGATIVE,0.9997573494911194
1051,"    ====================================  ** Do you think one of those radioactive Martian rocks might strike you in your garden as you frolic with your poochies? Now, that would be a terrible loss for the world, and what on earth would your poochies do?   Have you made a will to establish for their care after your passing Bertie?",NEGATIVE,0.9999017715454102
1052,"Tao, could you explain your comment about my ""special links"" please?",POSITIVE,0.9759764075279236
1053,"Just seen on tv the results of the latest drone missile strike on ""tribesmen"". It included some stretcher cases being taken into a hospital.   Its very interesting to look at the footwear of those on the stretchers. Combat boots?",POSITIVE,0.8940891623497009
1054,"Arafat launched the intifada?  All this youngster´s on the streets, brainwashed and ""launched"" by Arafat? Isn´t it possible that many palestinians´s did not get their share of ""peace and security"" and therefore decided to protest against that without permission from Arafat?",NEGATIVE,0.9981154203414917
1055,"     I'm surprised that they found things better in Spain and the UK, but there we go .  David, as you know, Zidane has faced enormous and shameful levels of bigotry in France.",POSITIVE,0.8367041349411011
1056,"<a href=""http://www.jpost.com/servlet/Satellite?cid=1150035838991&amp;pagename=JPost%2FJPArticle%2FShowFull"">www.jpost.com/servle...</a>  The IDF have finished their report, and have found that there is no way that the IDF had any involvement with the explosion on the Gaza beach which killed 8 people.        Will the media publish a retraction of their assumption that Israel was responsible? Will Hamas apologise for their retaliations?",NEGATIVE,0.9999159574508667
1057,"The Nazi's didn't even want Jews as a workforce ... during a war. They wanted ALL Jews dead.  Quite frankly I doubt you've ever been to the South because your comments show a lot of ignorance about the region. Now if a white person brutally murders a person of any race in any state in the South they are prosecuted and usually sentenced to death  Not usually by any means the number of blacks as opposed to whites sentenced to death even for the same crimes is disproportionate.  Whenever a shortcomingof the US is ever pointed out its appeasers and defenders always try and justify it by some idiotic reference to conditions in Kazakhstan or outer Mongolia, as if that is the moral compass.  And of course Kazahkstan etc do not claim to be paradises of tolerance and human rights.  In this case  the fact the pupil felt he had to ask permission to sit under a certain tree in his own country is appalling enough.  One wonders what similar incidents go unreported.  One remembers that wounded black female soldier who openly wondered why her own combat story was soemhow less interesting then the very white Jessica Lynch.  It is also legitimate to ask if other symbols had been hung on the tree would they have equally been dismissed as a ""prank"".",NEGATIVE,0.9999570846557617
